OrderItemID,OrderID,MenuID,Quantity
OI016295,O017874,M013,2
OI016296,O002060,M084,1
OI016297,O013596,M236,3
OI016298,O008634,M047,2
OI016299,O017092,M235,1
OI016300,O006755,M030,3
OI016301,O014661,M003,1
OI016302,O011360,M058,3
OI016303,O000764,M238,1
OI016304,O019569,M034,2
OI016305,O006359,M019,1
OI016306,O015047,M178,1
OI016307,O007413,M041,3
OI016308,O005732,M130,1
OI016309,O002184,M077,2
OI016310,O013776,M172,1
OI016311,O017442,M024,2
OI016312,O009007,M054,1
OI016313,O016670,M125,2
OI016314,O005656,M027,3
OI016315,O007641,M056,2
OI016316,O017356,M213,1
OI016317,O014487,M048,3
OI016318,O011336,M230,2
OI016319,O015132,M067,1
OI016320,O005437,M128,1
OI016321,O000602,M083,2
OI016322,O007310,M073,2
OI016323,O018709,M051,2
OI016324,O010753,M242,1
OI016325,O012654,M123,3
OI016326,O001304,M004,2
OI016327,O014939,M162,1
OI016328,O007551,M140,2
OI016329,O000867,M227,3
OI016330,O013567,M144,1
OI016331,O004440,M063,2
OI016332,O003828,M110,2
OI016333,O003755,M103,2
OI016334,O018016,M200,1
OI016335,O001138,M161,1
OI016336,O005686,M159,3
OI016337,O011243,M122,1
OI016338,O005521,M179,3
OI016339,O015182,M137,3
OI016340,O007694,M233,2
OI016341,O018807,M241,2
OI016342,O005298,M241,3
OI016343,O004826,M165,1
OI016344,O006326,M067,2
OI016345,O010048,M028,2
OI016346,O018660,M108,2
OI016347,O017133,M126,1
OI016348,O008822,M197,1
OI016349,O007956,M024,3
OI016350,O012883,M180,2
OI016351,O006247,M209,2
OI016352,O017689,M207,1
OI016353,O001739,M023,2
OI016354,O012566,M177,2
OI016355,O015848,M139,2
OI016356,O013320,M153,3
OI016357,O009475,M059,2
OI016358,O013681,M230,1
OI016359,O014801,M140,1
OI016360,O009734,M025,1
OI016361,O001619,M216,2
OI016362,O017535,M099,1
OI016363,O003062,M007,3
OI016364,O019052,M026,2
OI016365,O008604,M038,1
OI016366,O007650,M242,3
OI016367,O005066,M060,1
OI016368,O010578,M071,2
OI016369,O012439,M240,3
OI016370,O018666,M085,3
OI016371,O011060,M073,3
OI016372,O004307,M015,2
OI016373,O017020,M057,2
OI016374,O019216,M100,1
OI016375,O014393,M190,2
OI016376,O000072,M097,2
OI016377,O015597,M120,1
OI016378,O015843,M153,3
OI016379,O002163,M243,3
OI016380,O014911,M132,1
OI016381,O001396,M132,2
OI016382,O015850,M201,3
OI016383,O010111,M015,3
OI016384,O005392,M011,3
OI016385,O009057,M032,2
OI016386,O005850,M157,2
OI016387,O005132,M092,1
OI016388,O013469,M128,2
OI016389,O014519,M125,1
OI016390,O001892,M162,2
OI016391,O019190,M006,2
OI016392,O015030,M190,1
OI016393,O018025,M134,3
OI016394,O016041,M148,3
OI016395,O003072,M226,2
OI016396,O000291,M165,2
OI016397,O006775,M188,3
OI016398,O013052,M087,2
OI016399,O018015,M173,2
OI016400,O004993,M079,3
OI016401,O009505,M195,1
OI016402,O005190,M050,3
OI016403,O010918,M225,3
OI016404,O000390,M078,1
OI016405,O005218,M059,2
OI016406,O009602,M130,1
OI016407,O000827,M228,2
OI016408,O017322,M083,1
OI016409,O008546,M020,1
OI016410,O017021,M090,2
OI016411,O007442,M200,2
OI016412,O004686,M108,3
OI016413,O016256,M214,1
OI016414,O009434,M199,3
OI016415,O000237,M235,3
OI016416,O003021,M129,2
OI016417,O001213,M159,2
OI016418,O013837,M152,2
OI016419,O006976,M209,1
OI016420,O002168,M210,2
OI016421,O019069,M071,1
OI016422,O000457,M213,3
OI016423,O006350,M196,2
OI016424,O019544,M059,3
OI016425,O009925,M237,1
OI016426,O007047,M226,1
OI016427,O007425,M246,3
OI016428,O002493,M148,3
OI016429,O001495,M220,1
OI016430,O006379,M201,2
OI016431,O018946,M093,2
OI016432,O005213,M006,1
OI016433,O001671,M076,1
OI016434,O000554,M212,3
OI016435,O018309,M237,1
OI016436,O007552,M130,2
OI016437,O013298,M066,2
OI016438,O019705,M019,2
OI016439,O012765,M232,1
OI016440,O013028,M176,2
OI016441,O000627,M199,3
OI016442,O007193,M002,1
OI016443,O017837,M042,1
OI016444,O010289,M092,2
OI016445,O007946,M198,1
OI016446,O016243,M016,3
OI016447,O000630,M036,1
OI016448,O016525,M010,1
OI016449,O000083,M065,3
OI016450,O007712,M063,1
OI016451,O004492,M050,2
OI016452,O007385,M065,3
OI016453,O002450,M102,1
OI016454,O016455,M078,2
OI016455,O003242,M174,3
OI016456,O014884,M225,3
OI016457,O002752,M078,3
OI016458,O004942,M072,1
OI016459,O010473,M039,3
OI016460,O014671,M220,3
OI016461,O016790,M054,2
OI016462,O018622,M041,1
OI016463,O004904,M027,1
OI016464,O006449,M022,3
OI016465,O001481,M145,1
OI016466,O015363,M091,1
OI016467,O003367,M047,3
OI016468,O003432,M210,2
OI016469,O015561,M147,2
OI016470,O000854,M198,2
OI016471,O012920,M047,2
OI016472,O013532,M177,2
OI016473,O019861,M182,1
OI016474,O012432,M207,3
OI016475,O012200,M036,1
OI016476,O017534,M152,2
OI016477,O004728,M087,2
OI016478,O018864,M141,1
OI016479,O002974,M146,3
OI016480,O006534,M064,3
OI016481,O010019,M099,2
OI016482,O019864,M168,3
OI016483,O013050,M201,3
OI016484,O013534,M148,2
OI016485,O007191,M122,3
OI016486,O001503,M130,2
OI016487,O003910,M218,2
OI016488,O019226,M141,1
OI016489,O012414,M225,1
OI016490,O010649,M230,1
OI016491,O014110,M138,1
OI016492,O001577,M170,3
OI016493,O000067,M217,2
OI016494,O013957,M123,1
OI016495,O003214,M045,2
OI016496,O007429,M118,2
OI016497,O001483,M234,3
OI016498,O002852,M098,3
OI016499,O011289,M194,3
OI016500,O009997,M041,3
OI016501,O005361,M107,3
OI016502,O000055,M026,2
OI016503,O014836,M185,1
OI016504,O014658,M209,3
OI016505,O002285,M029,1
OI016506,O008695,M077,3
OI016507,O012009,M167,3
OI016508,O019653,M140,3
OI016509,O012582,M155,1
OI016510,O013635,M029,1
OI016511,O015071,M050,3
OI016512,O005200,M111,3
OI016513,O013535,M236,3
OI016514,O012878,M194,1
OI016515,O003470,M125,2
OI016516,O004723,M001,3
OI016517,O006888,M118,2
OI016518,O005587,M188,1
OI016519,O003032,M031,1
OI016520,O017847,M097,1
OI016521,O010783,M027,2
OI016522,O019996,M094,2
OI016523,O012393,M083,2
OI016524,O011720,M082,2
OI016525,O017061,M131,1
OI016526,O003662,M208,1
OI016527,O001248,M078,3
OI016528,O011831,M184,1
OI016529,O007097,M209,1
OI016530,O008843,M118,1
OI016531,O006260,M045,1
OI016532,O008100,M018,3
OI016533,O015260,M040,3
OI016534,O015013,M217,2
OI016535,O013250,M154,3
OI016536,O005778,M091,2
OI016537,O011215,M066,2
OI016538,O014857,M217,1
OI016539,O012188,M242,2
OI016540,O016890,M224,2
OI016541,O003840,M115,2
OI016542,O011497,M037,3
OI016543,O011874,M099,2
OI016544,O014959,M152,2
OI016545,O002532,M033,2
OI016546,O008761,M220,1
OI016547,O007316,M097,1
OI016548,O015432,M093,1
OI016549,O012755,M009,2
OI016550,O017092,M097,2
OI016551,O010388,M053,1
OI016552,O014206,M043,2
OI016553,O011510,M202,2
OI016554,O013465,M171,2
OI016555,O006829,M100,2
OI016556,O016033,M108,3
OI016557,O016338,M007,1
OI016558,O017867,M243,3
OI016559,O001801,M129,2
OI016560,O016397,M169,2
OI016561,O002546,M107,3
OI016562,O005343,M083,3
OI016563,O004606,M183,1
OI016564,O012091,M061,2
OI016565,O016178,M072,1
OI016566,O012324,M249,1
OI016567,O007270,M244,1
OI016568,O019761,M095,2
OI016569,O014897,M035,3
OI016570,O009087,M233,3
OI016571,O002412,M055,1
OI016572,O009432,M159,3
OI016573,O011757,M188,3
OI016574,O003654,M130,3
OI016575,O019283,M176,2
OI016576,O014659,M205,3
OI016577,O018424,M052,3
OI016578,O017314,M102,3
OI016579,O011600,M236,3
OI016580,O003000,M108,1
OI016581,O017565,M009,3
OI016582,O018682,M125,2
OI016583,O008398,M073,1
OI016584,O014862,M209,2
OI016585,O006171,M141,1
OI016586,O001386,M191,1
OI016587,O002194,M068,3
OI016588,O004081,M226,2
OI016589,O019725,M120,1
OI016590,O004971,M027,3
OI016591,O018847,M001,3
OI016592,O007916,M149,1
OI016593,O017909,M189,2
OI016594,O006065,M193,3
OI016595,O002075,M134,2
OI016596,O001138,M005,2
OI016597,O005036,M082,1
OI016598,O004623,M214,2
OI016599,O010322,M016,3
OI016600,O008358,M143,1
OI016601,O011437,M074,3
OI016602,O013216,M101,3
OI016603,O003145,M202,3
OI016604,O013852,M073,2
OI016605,O013227,M247,3
OI016606,O014340,M249,1
OI016607,O018243,M148,1
OI016608,O001615,M121,1
OI016609,O013526,M125,3
OI016610,O008037,M070,2
OI016611,O019697,M075,1
OI016612,O007368,M075,2
OI016613,O015337,M118,1
OI016614,O001676,M069,2
OI016615,O003912,M225,1
OI016616,O017871,M100,3
OI016617,O019507,M117,3
OI016618,O012712,M098,1
OI016619,O007729,M182,3
OI016620,O001677,M194,2
OI016621,O007312,M160,3
OI016622,O010068,M034,1
OI016623,O005200,M034,1
OI016624,O013612,M026,3
OI016625,O008484,M117,1
OI016626,O005816,M223,2
OI016627,O001693,M226,3
OI016628,O011400,M009,3
OI016629,O009645,M127,2
OI016630,O012284,M202,2
OI016631,O014748,M077,2
OI016632,O005730,M068,2
OI016633,O016225,M162,3
OI016634,O012824,M179,3
OI016635,O017094,M221,3
OI016636,O004666,M227,2
OI016637,O016975,M066,1
OI016638,O007314,M113,2
OI016639,O009921,M163,1
OI016640,O007074,M018,3
OI016641,O017693,M225,2
OI016642,O002595,M216,2
OI016643,O002823,M088,2
OI016644,O000852,M086,2
OI016645,O012054,M119,2
OI016646,O014935,M198,3
OI016647,O012584,M079,3
OI016648,O007357,M228,1
OI016649,O018070,M009,3
OI016650,O001396,M190,1
OI016651,O003010,M147,3
OI016652,O014782,M111,1
OI016653,O005688,M183,1
OI016654,O007212,M023,1
OI016655,O002711,M155,1
OI016656,O007857,M108,3
OI016657,O014949,M095,3
OI016658,O019974,M229,3
OI016659,O011356,M071,3
OI016660,O000084,M181,3
OI016661,O004192,M143,3
OI016662,O002359,M210,1
OI016663,O014700,M196,1
OI016664,O002030,M203,3
OI016665,O012680,M074,3
OI016666,O002958,M003,1
OI016667,O014215,M181,1
OI016668,O008853,M200,3
OI016669,O003878,M233,2
OI016670,O005839,M170,3
OI016671,O013387,M223,1
OI016672,O007083,M069,2
OI016673,O016709,M003,3
OI016674,O002477,M241,3
OI016675,O015297,M214,2
OI016676,O015682,M052,1
OI016677,O015673,M207,2
OI016678,O000391,M008,1
OI016679,O014961,M184,3
OI016680,O002135,M058,3
OI016681,O009469,M158,3
OI016682,O004367,M221,1
OI016683,O002805,M219,3
OI016684,O008191,M062,2
OI016685,O019335,M084,1
OI016686,O018542,M207,3
OI016687,O015237,M122,3
OI016688,O004532,M232,1
OI016689,O018390,M008,3
OI016690,O001000,M108,3
OI016691,O001280,M225,1
OI016692,O008443,M153,2
OI016693,O017396,M146,1
OI016694,O000795,M121,1
OI016695,O009611,M190,2
OI016696,O000874,M150,1
OI016697,O013446,M130,3
OI016698,O016966,M182,2
OI016699,O010520,M132,1
OI016700,O015694,M020,2
OI016701,O002693,M241,3
OI016702,O017045,M007,1
OI016703,O015871,M065,3
OI016704,O006220,M116,3
OI016705,O000117,M240,3
OI016706,O011312,M115,2
OI016707,O001167,M226,2
OI016708,O009627,M242,2
OI016709,O006449,M135,3
OI016710,O016306,M077,2
OI016711,O012973,M114,3
OI016712,O004369,M099,3
OI016713,O016976,M116,3
OI016714,O005355,M108,3
OI016715,O010514,M026,2
OI016716,O000013,M245,2
OI016717,O008519,M163,2
OI016718,O010954,M009,3
OI016719,O006267,M006,2
OI016720,O017030,M136,1
OI016721,O005731,M133,2
OI016722,O010433,M232,3
OI016723,O003859,M144,1
OI016724,O005465,M220,3
OI016725,O002285,M087,2
OI016726,O000040,M167,1
OI016727,O001476,M070,3
OI016728,O017882,M089,3
OI016729,O011901,M206,1
OI016730,O010249,M126,2
OI016731,O001589,M148,3
OI016732,O008161,M093,3
OI016733,O003641,M016,3
OI016734,O014456,M073,2
OI016735,O005371,M143,2
OI016736,O019721,M046,2
OI016737,O004244,M218,1
OI016738,O017876,M050,3
OI016739,O014605,M121,1
OI016740,O017164,M017,3
OI016741,O019350,M070,3
OI016742,O000607,M241,3
OI016743,O003777,M160,1
OI016744,O002374,M189,1
OI016745,O003086,M058,1
OI016746,O011206,M245,3
OI016747,O011390,M088,2
OI016748,O015199,M105,1
OI016749,O017703,M137,3
OI016750,O004397,M063,2
OI016751,O017224,M241,3
OI016752,O007884,M053,2
OI016753,O008648,M050,3
OI016754,O015026,M001,3
OI016755,O011779,M082,1
OI016756,O014016,M118,1
OI016757,O016776,M078,1
OI016758,O000432,M071,2
OI016759,O012126,M020,1
OI016760,O015545,M162,1
OI016761,O019150,M029,3
OI016762,O005051,M126,1
OI016763,O013452,M047,1
OI016764,O011626,M229,1
OI016765,O000177,M099,2
OI016766,O010402,M062,3
OI016767,O007557,M196,3
OI016768,O017358,M140,1
OI016769,O008689,M156,2
OI016770,O011277,M095,3
OI016771,O015083,M196,2
OI016772,O000979,M163,1
OI016773,O001977,M234,2
OI016774,O006674,M066,1
OI016775,O003194,M165,3
OI016776,O007691,M112,1
OI016777,O015661,M047,2
OI016778,O015949,M128,2
OI016779,O007730,M141,3
OI016780,O014770,M105,1
OI016781,O004722,M241,2
OI016782,O010690,M119,2
OI016783,O009271,M064,1
OI016784,O007602,M245,3
OI016785,O019856,M085,1
OI016786,O000566,M022,2
OI016787,O014868,M137,3
OI016788,O006170,M223,3
OI016789,O002218,M047,3
OI016790,O000076,M177,2
OI016791,O011578,M180,3
OI016792,O017015,M128,2
OI016793,O005233,M126,3
OI016794,O005489,M215,1
OI016795,O013623,M069,1
OI016796,O012490,M221,3
OI016797,O017131,M214,1
OI016798,O007959,M086,3
OI016799,O007591,M170,3
OI016800,O012667,M202,1
OI016801,O014945,M050,1
OI016802,O018408,M246,1
OI016803,O006257,M184,3
OI016804,O009993,M044,1
OI016805,O010196,M182,1
OI016806,O014362,M113,1
OI016807,O004301,M197,3
OI016808,O003172,M244,1
OI016809,O008316,M191,1
OI016810,O003589,M238,1
OI016811,O004307,M091,2
OI016812,O001438,M045,2
OI016813,O016268,M037,2
OI016814,O012089,M182,1
OI016815,O005873,M212,1
OI016816,O011130,M241,1
OI016817,O016546,M191,3
OI016818,O016308,M029,3
OI016819,O010813,M087,2
OI016820,O018069,M039,1
OI016821,O008424,M014,3
OI016822,O011216,M223,1
OI016823,O002918,M059,2
OI016824,O000077,M003,1
OI016825,O013065,M033,1
OI016826,O017293,M159,1
OI016827,O010454,M054,3
OI016828,O001447,M199,1
OI016829,O004056,M206,2
OI016830,O006657,M237,1
OI016831,O013507,M082,2
OI016832,O015980,M231,2
OI016833,O000662,M238,2
OI016834,O012755,M237,2
OI016835,O010239,M142,2
OI016836,O001312,M139,1
OI016837,O018515,M107,3
OI016838,O008828,M175,1
OI016839,O019028,M130,1
OI016840,O014146,M203,3
OI016841,O006568,M228,2
OI016842,O004014,M065,1
OI016843,O011567,M041,1
OI016844,O010561,M068,3
OI016845,O017473,M009,1
OI016846,O015571,M038,1
OI016847,O009787,M013,3
OI016848,O005026,M162,3
OI016849,O006584,M068,3
OI016850,O005860,M157,1
OI016851,O008714,M007,1
OI016852,O017266,M055,2
OI016853,O014279,M168,3
OI016854,O002849,M171,2
OI016855,O016312,M181,3
OI016856,O012236,M003,2
OI016857,O000872,M202,1
OI016858,O011890,M231,3
OI016859,O014227,M148,2
OI016860,O015589,M166,3
OI016861,O010368,M218,3
OI016862,O006611,M088,2
OI016863,O018140,M115,1
OI016864,O000692,M073,2
OI016865,O010915,M008,2
OI016866,O016154,M155,2
OI016867,O006182,M046,3
OI016868,O006942,M184,3
OI016869,O014590,M184,1
OI016870,O007070,M200,3
OI016871,O006801,M129,2
OI016872,O005862,M158,1
OI016873,O001592,M079,3
OI016874,O003128,M224,3
OI016875,O018024,M142,3
OI016876,O019309,M039,2
OI016877,O002078,M097,2
OI016878,O019595,M086,2
OI016879,O001806,M179,3
OI016880,O008647,M099,1
OI016881,O003241,M049,2
OI016882,O010150,M040,1
OI016883,O015301,M072,1
OI016884,O002470,M104,3
OI016885,O007031,M210,1
OI016886,O011730,M062,1
OI016887,O005007,M148,3
OI016888,O017522,M090,3
OI016889,O010325,M048,3
OI016890,O009118,M214,1
OI016891,O011290,M135,2
OI016892,O005491,M110,3
OI016893,O001856,M134,2
OI016894,O001303,M143,1
OI016895,O009412,M202,1
OI016896,O016533,M045,1
OI016897,O015069,M099,3
OI016898,O010954,M180,2
OI016899,O002036,M122,1
OI016900,O015571,M111,1
OI016901,O012291,M007,3
OI016902,O015764,M205,2
OI016903,O002410,M215,3
OI016904,O016245,M209,2
OI016905,O013958,M025,2
OI016906,O019838,M149,3
OI016907,O006043,M113,1
OI016908,O017387,M126,3
OI016909,O006010,M003,3
OI016910,O001078,M123,1
OI016911,O017854,M006,2
OI016912,O016735,M005,2
OI016913,O001173,M068,1
OI016914,O009712,M040,2
OI016915,O019015,M115,1
OI016916,O005799,M087,1
OI016917,O017176,M042,1
OI016918,O018360,M213,2
OI016919,O009358,M052,1
OI016920,O017080,M221,1
OI016921,O015844,M025,3
OI016922,O007102,M029,2
OI016923,O006132,M061,3
OI016924,O016846,M100,3
OI016925,O016026,M205,2
OI016926,O004997,M081,1
OI016927,O004366,M188,3
OI016928,O005986,M056,3
OI016929,O017159,M140,1
OI016930,O010686,M230,1
OI016931,O017719,M127,1
OI016932,O007251,M044,1
OI016933,O002671,M128,2
OI016934,O005426,M247,1
OI016935,O019795,M211,2
OI016936,O004118,M189,2
OI016937,O005521,M025,3
OI016938,O006119,M198,1
OI016939,O011358,M186,3
OI016940,O003326,M170,2
OI016941,O010248,M219,1
OI016942,O005078,M247,3
OI016943,O007160,M129,1
OI016944,O005928,M199,1
OI016945,O006846,M042,2
OI016946,O012512,M009,3
OI016947,O017362,M121,2
OI016948,O013032,M123,1
OI016949,O002170,M064,3
OI016950,O005939,M044,1
OI016951,O016841,M009,3
OI016952,O006724,M074,3
OI016953,O017252,M185,1
OI016954,O011648,M154,3
OI016955,O018974,M119,2
OI016956,O005701,M142,2
OI016957,O006798,M163,3
OI016958,O007549,M184,3
OI016959,O018391,M220,3
OI016960,O001699,M247,1
OI016961,O009849,M187,1
OI016962,O018675,M198,3
OI016963,O017171,M187,3
OI016964,O014785,M054,2
OI016965,O001186,M086,3
OI016966,O006066,M214,3
OI016967,O000428,M228,3
OI016968,O008932,M229,3
OI016969,O010552,M237,2
OI016970,O006990,M002,3
OI016971,O009643,M142,1
OI016972,O010574,M176,2
OI016973,O012258,M127,1
OI016974,O009043,M247,3
OI016975,O006645,M073,1
OI016976,O012735,M030,2
OI016977,O002161,M049,2
OI016978,O007359,M170,3
OI016979,O008218,M154,1
OI016980,O011491,M083,1
OI016981,O003636,M240,2
OI016982,O009406,M104,1
OI016983,O009577,M198,2
OI016984,O002017,M057,3
OI016985,O010259,M164,2
OI016986,O003305,M038,2
OI016987,O017050,M130,3
OI016988,O002800,M237,3
OI016989,O019951,M214,1
OI016990,O007664,M039,2
OI016991,O011647,M019,3
OI016992,O015525,M053,3
OI016993,O015164,M213,2
OI016994,O004284,M006,1
OI016995,O015044,M028,2
OI016996,O008442,M190,1
OI016997,O019166,M130,3
OI016998,O013371,M124,1
OI016999,O007184,M045,1
OI017000,O009647,M235,1
OI017001,O008750,M060,2
OI017002,O008767,M168,1
OI017003,O002473,M164,3
OI017004,O013469,M205,1
OI017005,O012608,M109,3
OI017006,O007649,M202,1
OI017007,O012277,M142,3
OI017008,O013334,M198,2
OI017009,O018751,M115,1
OI017010,O006547,M040,2
OI017011,O008695,M121,2
OI017012,O018373,M149,3
OI017013,O010377,M144,1
OI017014,O002429,M138,3
OI017015,O010158,M073,3
OI017016,O014966,M123,3
OI017017,O009902,M212,3
OI017018,O005527,M153,2
OI017019,O000447,M165,3
OI017020,O004352,M096,2
OI017021,O001671,M136,3
OI017022,O011762,M061,1
OI017023,O013189,M078,1
OI017024,O009321,M093,1
OI017025,O002942,M103,2
OI017026,O010329,M088,1
OI017027,O005831,M121,1
OI017028,O019227,M115,3
OI017029,O007349,M032,2
OI017030,O013721,M088,3
OI017031,O017883,M107,2
OI017032,O015542,M231,1
OI017033,O000344,M201,2
OI017034,O008410,M080,2
OI017035,O015453,M061,3
OI017036,O018919,M124,1
OI017037,O013550,M172,2
OI017038,O010402,M014,2
OI017039,O019184,M248,1
OI017040,O004426,M134,2
OI017041,O019794,M028,3
OI017042,O000502,M044,3
OI017043,O011933,M106,3
OI017044,O008569,M170,1
OI017045,O011033,M199,3
OI017046,O019811,M145,2
OI017047,O005449,M059,1
OI017048,O009621,M158,3
OI017049,O019536,M007,1
OI017050,O013109,M207,2
OI017051,O018713,M008,2
OI017052,O018355,M048,2
OI017053,O001328,M120,3
OI017054,O005739,M200,1
OI017055,O008777,M080,1
OI017056,O000527,M191,3
OI017057,O014817,M207,3
OI017058,O009698,M149,2
OI017059,O011083,M171,3
OI017060,O002337,M098,3
OI017061,O003686,M229,1
OI017062,O011224,M010,3
OI017063,O018567,M201,3
OI017064,O006023,M008,1
OI017065,O015275,M104,1
OI017066,O018506,M162,3
OI017067,O002136,M084,2
OI017068,O000975,M119,3
OI017069,O002330,M049,1
OI017070,O012942,M075,3
OI017071,O004560,M152,2
OI017072,O019394,M106,3
OI017073,O018035,M153,1
OI017074,O017283,M071,1
OI017075,O008184,M019,2
OI017076,O013333,M148,1
OI017077,O019613,M016,2
OI017078,O011552,M059,3
OI017079,O014065,M098,2
OI017080,O006871,M054,3
OI017081,O014718,M108,2
OI017082,O007933,M247,3
OI017083,O004047,M054,3
OI017084,O004112,M034,1
OI017085,O007412,M237,1
OI017086,O013062,M010,1
OI017087,O005625,M122,1
OI017088,O013673,M016,1
OI017089,O007761,M173,3
OI017090,O007342,M092,1
OI017091,O006149,M051,3
OI017092,O001649,M051,2
OI017093,O009195,M188,3
OI017094,O008276,M049,3
OI017095,O011356,M059,1
OI017096,O014003,M022,1
OI017097,O019279,M184,2
OI017098,O010911,M080,3
OI017099,O001892,M209,3
OI017100,O019534,M108,2
OI017101,O008867,M171,1
OI017102,O014468,M007,3
OI017103,O009731,M117,3
OI017104,O014961,M037,2
OI017105,O011245,M121,2
OI017106,O011526,M001,3
OI017107,O002482,M243,2
OI017108,O000645,M058,3
OI017109,O004091,M130,2
OI017110,O005503,M035,3
OI017111,O015509,M140,3
OI017112,O013919,M150,2
OI017113,O000602,M183,2
OI017114,O011626,M107,1
OI017115,O019340,M075,3
OI017116,O016637,M235,1
OI017117,O018415,M137,2
OI017118,O004933,M132,1
OI017119,O019608,M248,1
OI017120,O011789,M244,1
OI017121,O006437,M004,1
OI017122,O009492,M110,2
OI017123,O016973,M118,2
OI017124,O000629,M016,2
OI017125,O014684,M096,3
OI017126,O010019,M019,2
OI017127,O008476,M123,2
OI017128,O017825,M173,1
OI017129,O007397,M008,3
OI017130,O009773,M114,3
OI017131,O019419,M076,1
OI017132,O002313,M038,2
OI017133,O002296,M116,1
OI017134,O012402,M094,2
OI017135,O019664,M233,1
OI017136,O004739,M114,3
OI017137,O011632,M145,2
OI017138,O008419,M240,1
OI017139,O016814,M086,1
OI017140,O008709,M173,2
OI017141,O008983,M224,3
OI017142,O011041,M200,3
OI017143,O014387,M084,2
OI017144,O005584,M193,1
OI017145,O008373,M180,2
OI017146,O007068,M150,3
OI017147,O012023,M118,2
OI017148,O018205,M198,2
OI017149,O001655,M239,1
OI017150,O000469,M231,2
OI017151,O000974,M237,2
OI017152,O001844,M119,3
OI017153,O004684,M075,1
OI017154,O000396,M099,2
OI017155,O017594,M155,1
OI017156,O018130,M048,1
OI017157,O015513,M203,2
OI017158,O002510,M077,2
OI017159,O007995,M228,1
OI017160,O016798,M017,1
OI017161,O016185,M157,1
OI017162,O015770,M159,3
OI017163,O017528,M027,2
OI017164,O019544,M079,3
OI017165,O014698,M173,1
OI017166,O002645,M112,2
OI017167,O002391,M156,3
OI017168,O013599,M210,1
OI017169,O019907,M104,1
OI017170,O010356,M152,2
OI017171,O004303,M159,3
OI017172,O018544,M139,2
OI017173,O015922,M045,1
OI017174,O003919,M111,1
OI017175,O009352,M085,3
OI017176,O005517,M113,2
OI017177,O017714,M205,3
OI017178,O006039,M068,1
OI017179,O003241,M250,2
OI017180,O000640,M102,1
OI017181,O013048,M132,2
OI017182,O012164,M217,1
OI017183,O014555,M033,3
OI017184,O004183,M247,3
OI017185,O013790,M006,3
OI017186,O018918,M174,1
OI017187,O019835,M039,3
OI017188,O019571,M142,1
OI017189,O014648,M220,1
OI017190,O011973,M060,1
OI017191,O002379,M010,3
OI017192,O016852,M050,3
OI017193,O011898,M060,1
OI017194,O003965,M244,3
OI017195,O014151,M087,2
OI017196,O000572,M014,3
OI017197,O005413,M021,1
OI017198,O010180,M165,2
OI017199,O014678,M001,1
OI017200,O009609,M166,2
OI017201,O006307,M219,1
OI017202,O019408,M029,2
OI017203,O014532,M121,1
OI017204,O010051,M007,3
OI017205,O007073,M177,2
OI017206,O006352,M222,2
OI017207,O006838,M040,3
OI017208,O018487,M227,2
OI017209,O009188,M026,3
OI017210,O005282,M162,3
OI017211,O003565,M091,2
OI017212,O009310,M060,1
OI017213,O005239,M004,2
OI017214,O011696,M072,2
OI017215,O005557,M068,1
OI017216,O005452,M170,1
OI017217,O002818,M047,1
OI017218,O019238,M011,2
OI017219,O011537,M123,1
OI017220,O016100,M071,3
OI017221,O009425,M097,2
OI017222,O012500,M028,3
OI017223,O007011,M032,1
OI017224,O001781,M122,3
OI017225,O004203,M110,2
OI017226,O019579,M119,2
OI017227,O007052,M226,2
OI017228,O001969,M124,2
OI017229,O000936,M012,1
OI017230,O017353,M151,2
OI017231,O001003,M147,1
OI017232,O003312,M178,3
OI017233,O004847,M136,2
OI017234,O012825,M211,3
OI017235,O016435,M019,3
OI017236,O011711,M120,2
OI017237,O008818,M188,2
OI017238,O003969,M049,1
OI017239,O016820,M092,3
OI017240,O017664,M143,2
OI017241,O019971,M216,3
OI017242,O013276,M189,1
OI017243,O006329,M240,1
OI017244,O004075,M094,2
OI017245,O016994,M095,1
OI017246,O014528,M136,2
OI017247,O019864,M105,3
OI017248,O006916,M077,1
OI017249,O016979,M105,2
OI017250,O007074,M055,1
OI017251,O017577,M147,1
OI017252,O000746,M246,2
OI017253,O012071,M155,2
OI017254,O016071,M034,3
OI017255,O005803,M129,1
OI017256,O007489,M227,2
OI017257,O014988,M032,2
OI017258,O010520,M103,2
OI017259,O005038,M090,1
OI017260,O000126,M089,3
OI017261,O006028,M059,2
OI017262,O016508,M168,1
OI017263,O014008,M204,3
OI017264,O009741,M054,3
OI017265,O011951,M214,3
OI017266,O014939,M111,1
OI017267,O011544,M004,1
OI017268,O004750,M153,2
OI017269,O011183,M144,2
OI017270,O014523,M180,3
OI017271,O018251,M028,3
OI017272,O016588,M242,2
OI017273,O004714,M184,2
OI017274,O005721,M077,2
OI017275,O006757,M025,1
OI017276,O010392,M165,1
OI017277,O014588,M167,3
OI017278,O000025,M111,3
OI017279,O013790,M086,1
OI017280,O000321,M204,1
OI017281,O012204,M195,3
OI017282,O002438,M159,2
OI017283,O001218,M172,2
OI017284,O016358,M055,1
OI017285,O012882,M114,2
OI017286,O002061,M005,2
OI017287,O008468,M200,1
OI017288,O010878,M109,1
OI017289,O014284,M243,1
OI017290,O005915,M127,3
OI017291,O010840,M076,2
OI017292,O013400,M238,2
